ID EVENT uniek	E_aantal keer vermeld	Titel	DATUM KRANT	Onderwerp	Thema's_categorie	city	country	continent	spreker_samengevoegd	organisator1_gestandaardiseerd	Locatie	Locatie_gestandaardiseerd	STAD STANDAARD_GEGROEPEERD	period
EID5238	1.0	Le Peuple	1923-03-08 00:00:00	Lourdes et les Pyrénées	travel		Frankrijk	Europa	NoëlAlexis 	Université populaire d'Uccle	maison communale	Maison Communale 	Brussel	1922-1924
EID5999	1.0	Le Peuple	1923-11-14 00:00:00	A travers l'Espagne	travel		Spanje	Europa	RijmersHenri	Université populaire d'Uccle	maison communale	Maison Communale 	Brussel	1922-1924
EID6370	1.0	Le Peuple	1924-01-10 00:00:00	Ce que j'ai vu en Autriche, en Hongrie et aux Balkans	travel		Oostenrijk-Hongarije, Balkan	Europa	LeurquinRobert	Université populaire d'Uccle	maison communale	Maison Communale 	Brussel	1922-1924
EID6602	2.0	Le Peuple	1924-02-09 00:00:00	Congo au Travail	maatschappelijk		Congo	Afrika	WautersJoseph	Université populaire d'Uccle	la maison communale, salle des mariages	Maison Communale 	Brussel	1922-1924
EID6622	1.0	Le Peuple	1924-02-14 00:00:00	Le port d'Anvers	maatschappelijk		België	Europa	CollonG.	Université populaire d'Uccle	maison communale	Maison Communale 	Brussel	1922-1924
EID678	1.0	Le Peuple	1903-04-20 00:00:00	"""Sujet: Un voyage en Suisse. Projections lumineuses"""	travel		Zwitserland	Europa	VanderkindereMarcel 	Université populaire d'Uccle	Local: Maison communale	Maison Communale 	Brussel	1902-1904
EID680	1.0	Le Soir	1903-04-21 00:00:00	"""Un voyage en Suise"""	travel		Zwitserland	Europa	VanderkindereMarcel 	Université populaire d'Uccle	Maison Communale	Maison Communale 	Brussel	1902-1904
EID702	2.0	Le Peuple	1903-05-04 00:00:00	"""conférence publique, avec projections lumineuses"" ""Sujet: Les hautes cimes de la Suisse"""	travel		Zwitserland	Europa	LefébureCharles François Louis	Université populaire d'Uccle	Local: Maison communale	Maison Communale 	Brussel	1902-1904
EID7251	1.0	Le Peuple	1924-10-15 00:00:00	Les origines de l'Opéra à Bruxelles	kunst		België	Europa	LiebrechtHenri	Université populaire d'Uccle	Maison Communale	Maison Communale 	Brussel	1922-1924
EID7282	2.0	Le Peuple	1924-10-22 00:00:00	Le Brésil et ses rapports avec la Belgique	maatschappelijk		Brazilië, België	Europa, Amerika	BoïarskiL. 	Université populaire d'Uccle	maison communale	Maison Communale 	Brussel	1922-1924
EID7349	1.0	Le Peuple	1924-11-06 00:00:00	Impressions d'Algérie	travel		Algerije	Afrika	RijmersHenri	Université populaire d'Uccle	maison communale	Maison Communale 	Brussel	1922-1924
EID7575	2.0	Le Peuple	1924-12-03 00:00:00	A travers les pyrénées	travel			Europa	LegrandMarcel	Université populaire d'Uccle		Université populaire	Brussel	1922-1924
EID6610	2.0	Le Matin	1924-02-02 00:00:00	"""Vondel et les artistes plastiques de son temps"""	kunst			Europa	Van de VeldeL.	Université populaire flamande	"""Salle des fêtes de l'école normale pour garçons"""	Stedelijke Normaalschool	Antwerpen	1922-1924
EID6665	2.0	Le Matin	1924-02-02 00:00:00	"""Vondel et les artistes plastiques de son temps"""	kunst			Europa	Van de VeldeL.	Université populaire flamande	"""Salle des fêtes de l'école normale pour garçons"""	Stedelijke Normaalschool	Antwerpen	1922-1924
EID6708	2.0	Le Matin	1924-02-02 00:00:00	"""Vondel et les artistes plastiques de son temps"""	kunst			Europa	Van de VeldeL.	Université populaire flamande	"""Salle des fêtes de l'école normale pour garçons"""	Stedelijke Normaalschool	Antwerpen	1922-1924
EID1088	2.0	Le Soir	1904-01-08 00:00:00	"""conférence avec projections lumineuses"" """"Au pays du Macaroni"""""	travel		Italië	Europa	RijmersHenri	Université Populaire Nord-Est	Ecole n°9	Ecole °9	Brussel	1902-1904
EID1342	1.0	Le Peuple	1904-03-11 00:00:00	"""Rome. Projections lumineuses"""	travel	Rome	Italië	Europa	RijmersHenri	Université Populaire Nord-Est	Local: Ecole n°9	Ecole °9	Brussel	1902-1904
EID1426	2.0	Le Peuple	1904-04-07 00:00:00	"""Voyage d'exploration dans la Bolivie orientale. Projections lumineuses"""	travel		Bolivia	Amerika	ColbrantHenri	Université Populaire Nord-Est	Local Ecole n°9	Ecole °9	Brussel	1902-1904
EID1504	2.0	Le Peuple	1904-05-06 00:00:00	"""Des Ardennes au Rhin et retour par l'Eiffel. Projections lumineuses"""	travel		Frankrijk	Europa	Millet (Journaux)Louise Stéphanie	Université Populaire Nord-Est	Local: Ecole n°9	Ecole °9	Brussel	1902-1904
EID1732	1.0	Le Peuple	1904-12-02 00:00:00	"""conférence"" ""Sujet: La Corse. Projections lumineuses"""	travel		Corsica	Europa	BulsCharles Gommaire François	Université Populaire Nord-Est	Ecole n°9	Ecole °9	Brussel	1902-1904
EID433	1.0	Le Soir	1903-02-07 00:00:00	"""Un demi-siècle de grande industrie en Belgique"""	maatschappelijk		België	Europa	WaxweilerÉmile Pierre Clement	Université Populaire Nord-Est	Café Nord-Est	Café Nord-Est	Brussel	1902-1904
EID960	1.0	Le Peuple	1903-11-27 00:00:00	"""conférence"" ""Sujet: Le Valais et la Savoie. Projections lumineuses"""	travel	Valais, la Savoire	Zwitserland, Frankrijk	Europa	Millet (Journaux)Louise Stéphanie	Université Populaire Nord-Est	Local: Ecole n°9	Ecole °9	Brussel	1902-1904
EID988	1.0	Le Peuple	1903-12-05 00:00:00	"""Sujet: L'ouvrier belge et l'ouvrier américain. Projections lumineuses"""	maatschappelijk		België, Verenigde Staten	Amerika, Europa	WaxweilerÉmile Pierre Clement	Université Populaire Nord-Est	Local: Ecole n°9	Ecole °9	Brussel	1902-1904
EID1447	1.0	Le Peuple	1904-04-12 00:00:00	"""Les ruines de la Grèce. Projections"""	travel		Griekenland	Europa	HennebicqLéon	Université Populaire pour l'Enseignement supérieur et l'Education sociale du Peuple	Conservatoire, salle du rez-du-chaussée		Rest	1902-1904
EID7057	1.0	Le Soir	1924-06-10 00:00:00	"""des fouilles dans la nécropole et dans la ville de Palmyre"""	geschiedenis		Syrië	Azië	CumontFranz	Universiteit Londen	Université de Londres			1922-1924
EID7058	1.0	Le Soir	1924-06-10 00:00:00	"""des peintures découvertes dans ces ruines"" "	kunst			Azië	CumontFranz	Universiteit Londen	Université de Londres			1922-1924
EID8175	1.0	L'Indépendance Belge	1924-06-09 00:00:00	l'archéologie de la Syrie/l'occupation romaine	geschiedenis		Syrië	Azië	CumontFranz	Universiteit Londen	l'Université de Londres			1922-1924
EID8176	1.0	L'Indépendance Belge	1924-06-09 00:00:00	l'archéologie de la Syrie/des fouilles dans la nécropole et dans la ville de Palmyre	geschiedenis		Syrië	Azië	CumontFranz	Universiteit Londen	l'Université de Londres			1922-1924
EID8177	1.0	L'Indépendance Belge	1924-06-09 00:00:00	l'archéologie de la Syrie/des peintures découvertes dans ces ruines	geschiedenis		Syrië	Azië	CumontFranz	Universiteit Londen	l'Université de Londres			1922-1924
EID3816	3.0	Het Handelsblad	1922-03-16 00:00:00	Uitstappen der Veloclub De Zwaluw, in België, Frankrijk, Duitschland en Zwitserland	travel		België, Frankrijk, Duitsland, Zwitserland	Europa		"Veloclub ""De Zwaluw"""	"het lokaal ""De Vogelenzang"""	De Vogelenzang	Antwerpen	1922-1924
EID4765	1.0	De Nieuwe Gazet	1923-01-19 00:00:00	de zwaluw in Zwitserland en Italië	wetenschap		Zwitersland, Italiê	Europa		"Veloclub ""De Zwaluw"""	lokaal Vogelenzang	De Vogelenzang	Antwerpen	1922-1924
EID5362	2.0	Volksgazet	1923-03-23 00:00:00	"De werking der Veloclub ""De Zwaluw"" in 1921 en 1922"	maatschappelijk		Belgiê	Europa		"Veloclub ""De Zwaluw"""	Lokaal Vogelenzang	De Vogelenzang	Antwerpen	1922-1924
EID6919	2.0	Het Handelsblad	1924-03-31 00:00:00	Constance Teichmann	geschiedenis		België	Europa	De CortA.	Verbond der Belgische Katholieke Vrouwen	feestzaal van het St-Aloysiuspatronaat	Sint-Aloysius Patronaat	Antwerpen	1922-1924
EID5159	1.0	Het Handelsblad	1923-02-23 00:00:00	Denemarken	travel		Denemarken	Europa	Van OlmenAug.	Verbond der Boerinnengilden	Landbouwershuis		Rest	1922-1924
EID2613	1.0	Gazet Van Antwerpen	1914-09-23 00:00:00	Pater Desmet, de groote missionaris der Ver. Staten	geschiedenis		Verenigde Staten	Amerika	VanderplankenA. 	Verbond der Christene Vakvereenigingen van Antwerpen en Omstreken	lokaal der Christenen Vakvereenigingen	lokaal der Christenen Vakvereenigingen	Antwerpen	1914-1918
EID2618	1.0	Gazet Van Antwerpen	1914-10-03 00:00:00	Duitschland	travel		Duitsland	Europa	Van DijkJohn	Verbond der Christene Vakvereenigingen van Antwerpen en Omstreken	lokaal der Christenen Vakvereenigingen	lokaal der Christenen Vakvereenigingen	Antwerpen	1914-1918
EID8572	1.0	Gazet Van Antwerpen	1915-03-03 00:00:00	de Belgische geschiedenis	geschiedenis		België	Europa		Verbond der Christene Vakvereenigingen van Antwerpen en Omstreken		lokaal der Christenen Vakvereenigingen	Antwerpen	1914-1918
EID8574	1.0	Gazet Van Antwerpen	1915-03-03 00:00:00	Oostenrijk-Hongarië	travel		Oostenrijk-Hongarije	Europa		Verbond der Christene Vakvereenigingen van Antwerpen en Omstreken		lokaal der Christenen Vakvereenigingen	Antwerpen	1914-1918
EID8578	1.0	Gazet Van Antwerpen	1915-03-03 00:00:00	Pater Desmedt	geschiedenis		Verenigde Staten	Amerika		Verbond der Christene Vakvereenigingen van Antwerpen en Omstreken		lokaal der Christenen Vakvereenigingen	Antwerpen	1914-1918
EID8579	1.0	Gazet Van Antwerpen	1915-03-03 00:00:00	het burgerrecht in Duitschland	maatschappelijk		Duitsland	Europa		Verbond der Christene Vakvereenigingen van Antwerpen en Omstreken		lokaal der Christenen Vakvereenigingen	Antwerpen	1914-1918
EID4033	1.0	Het Handelsblad	1922-05-28 00:00:00	uitzichten langs Maas	travel			Europa		Verbond der Katholieke Vereenigingen en Kringen 			Rest	1922-1924
EID4085	5.0	Het Handelsblad	1922-05-14 00:00:00	uitzichten langs Maas	travel			Europa		Verbond der Katholieke Vereenigingen en Kringen 			Rest	1922-1924
EID6152	1.0	Het Handelsblad	1923-12-05 00:00:00	Congo: Land en Volk	travel		Congo	Afrika	Bruynseels Josephus	Vereeniging der Parochiale Bonden O.-L.-Vrouw ter Sneeuw	feestzaal van de Sint-Aloysius-Patronage	Sint-Aloysius Patronaat	Antwerpen	1922-1924
EID7297	1.0	Het Handelsblad	1924-10-30 00:00:00	China, Land en Volk	travel		China	Azië	MortierF. 	Vereeniging der Parochiale Bonden O.-L.-Vrouw ter Sneeuw	ruime feestzaal van O.-L.-Vrouw ter Sneeuw	Parochiekerk van Onze-Lieve-Vrouw ter Sneeuw	Antwerpen	1922-1924
EID2029	3.0	Het Handelsblad	1914-01-29 00:00:00	de Heide	maatschappelijk		België	Europa	CornetteArthur	Vereeniging tot Behoud van Natuur en Stedenschoon		Cercle artistique et littéraire	Antwerpen	1914-1918
EID2034	3.0	Het Handelsblad	1914-01-29 00:00:00	de Heide	maatschappelijk		België	Europa	MulsHubert Josephus Ludovicus	Vereeniging tot Behoud van Natuur en Stedenschoon		Cercle artistique et littéraire	Antwerpen	1914-1918
EID2039	3.0	Het Handelsblad	1914-01-29 00:00:00	de Heide	maatschappelijk		België	Europa	Van PuymbroeckH. 	Vereeniging tot Behoud van Natuur en Stedenschoon		Cercle artistique et littéraire	Antwerpen	1914-1918
EID2406	2.0	Het Handelsblad	1914-03-30 00:00:00	Het levende Oud-Antwerpen	travel	Antwerpen	België	Europa	MulsHubert Josephus Ludovicus	Vereeniging tot Behoud van Natuur en Stedenschoon	feestzaal Kon. Atheneum	Koninklijk Atheneum	Antwerpen	1914-1918
EID3654	1.0	Het Handelsblad	1922-02-23 00:00:00	Oude kunst in de Kempen	kunst		België	Europa	LeursConstantinus Ludovicus Casimirus Antonius	Vereeniging tot Behoud van Natuur en Stedenschoon			Rest	1922-1924
EID4736	2.0	Het Handelsblad	1923-01-14 00:00:00	Kunstschatten van Oost-Vlaanderen buiten Gent	kunst		België	Europa	Van WerveckeA. 	Vereeniging tot Behoud van Natuur en Stedenschoon	de zaal der stedelijke normaalschool, Quellinstraat 	Stedelijke Normaalschool	Antwerpen	1922-1924
EID6689	1.0	De Nieuwe Gazet	1924-02-23 00:00:00	De beeldhouwerkunst in Oost-Vlaanderen'	kunst		België	Europa	Van WerveckeA. 	Vereeniging tot Behoud van Natuur en Stedenschoon	de feestzaal van het Atheneum	Koninklijk Atheneum	Antwerpen	1922-1924
EID7015	2.0	Het Handelsblad	1924-04-17 00:00:00	Onze schoone parken	maatschappelijk		België	Europa	MulsHubert Josephus Ludovicus	Vereeniging tot Behoud van Natuur en Stedenschoon	feestzaal der jongensnormaalschool	Stedelijke Normaalschool	Antwerpen	1922-1924
EID7052	1.0	De Standaard	1924-05-23 00:00:00	"""een voordracht met lichtbeelden"" ""over het oud-kasteel van Laarne, dat geldt als een uiterst interessant specimen van versterkte kasteelen te plattelande uit de vroegere eeuwen, en dat op heden er tamelijk bouwvallig uitziet"""	travel	Laarne	België	Europa	Van WerveckeA. 	Vereeniging tot Behoud van Natuur en Stedenschoon	een van de zalen van de Staatslandbouwschool		Rest	1922-1924
EID3501	1.0	De Standaard	1922-02-04 00:00:00	"""Antwerpsche en Limburgsche Kempen"" ""Tijdens den duur der tentoonstelling wordt een reeks voordrachten met lichtbeelden over de verschillende elementen en het uitzicht der Kempen gegegeven"""	travel	Kempen	België	Europa		Vereeniging tot Behoud van Natuur- en Stedenschoon	Feestzaal	Stedelijke feestzaal	Antwerpen	1922-1924
EID3548	5.0	Volksgazet	1922-02-10 00:00:00	"""Het Kempisch landschap"""	travel	Kempen	België	Europa	MulsHubert Josephus Ludovicus	Vereeniging tot Behoud van Natuur- en Stedenschoon	Lokalen der tentoonstelling feestzaal Meir	Stedelijke feestzaal	Antwerpen	1922-1924
EID3577	4.0	Het Laatste Nieuws	1922-02-10 00:00:00	De flora der Kempen	travel	Kempen	België	Europa	NaveauGeorgius Raymondus Leonardus	Vereeniging tot Behoud van Natuur- en Stedenschoon	lokalen der tentoonstelling, Feestzaal, Meir	Stedelijke feestzaal	Antwerpen	1922-1924
EID3644	2.0	De Standaard	1922-02-21 00:00:00	"""De oude Kunst in de Kempen"""	kunst		België	Europa	LeursConstantinus Ludovicus Casimirus Antonius	Vereeniging tot behoud van Natuur- en Stedenschoon	Feestzaal	Stedelijke feestzaal	Antwerpen	1922-1924
EID3669	3.0	De Standaard	1922-02-21 00:00:00	"""De fauna der Kempen"""	travel	Kempen	België	Europa	HavermansAugust	Vereeniging tot Behoud van Natuur- en Stedenschoon	Feestzaal	Stedelijke feestzaal	Antwerpen	1922-1924
EID3851	1.0	Het Handelsblad	1922-03-21 00:00:00	Antwerpsche Kerken	travel	Antwerpen	België	Europa	PaepenA.	Vereeniging tot Behoud van Natuur- en Stedenschoon	Kunstverbond 	Cercle artistique et littéraire	Antwerpen	1922-1924
EID3856	1.0	Het Laatste Nieuws	1922-03-21 00:00:00	"""Antwerpsche Kerken"""	travel	Antwerpen	België	Europa		Vereeniging tot Behoud van Natuur- en Stedenschoon	Koninklijk Kunstverbond	Cercle artistique et littéraire	Antwerpen	1922-1924
EID5033	6.0	Het Laatste Nieuws	1923-02-14 00:00:00	"""Historische en tonale beschouwingen over de Kempen"""	travel	Kempen	België	Europa	PrimsFlorentinus Hubertus Ludovicus	Vereeniging tot Behoud van Natuur- en Stedenschoon	Feestzaal der Stedelijke Normaalschool	Stedelijke Normaalschool	Antwerpen	1922-1924
EID5169	1.0	Het Laatste Nieuws	1923-03-31 00:00:00	"""Schelde"""	travel			Europa	De RidderGeeraard	Vereeniging tot Behoud van Natuur- en Stedenschoon	Feestzaal der Stedelijke Normaalschool	Stedelijke Normaalschool	Antwerpen	1922-1924
EID5381	5.0	De Nieuwe Gazet	1923-03-27 00:00:00	onze Schelde	travel		België	Europa	De RidderGeeraard	Vereeniging tot Behoud van Natuur- en Stedenschoon	feestzaal der stedelijke Normaalschool	Stedelijke Normaalschool	Antwerpen	1922-1924
EID6970	4.0	Het Handelsblad	1924-04-15 00:00:00	waters en beken in Groot-Antwerpen	travel	Antwerpen	België	Europa	MennesFerdinandus	Vereeniging tot Behoud van Natuur- en Stedenschoon	feestzaal der jongensnormaalschool	Stedelijke Normaalschool	Antwerpen	1922-1924
EID6986	6.0	De Nieuwe Gazet	1924-04-16 00:00:00	Eenige kasteelen in de buurt van Antwerpen.'	travel	Antwerpen	België	Europa	CornetteArthur	Vereeniging tot Behoud van Natuur- en Stedenschoon	Normaalschool 	Stedelijke Normaalschool	Antwerpen	1922-1924
EID7392	2.0	De Nieuwe Gazet	1924-11-11 00:00:00	Een wandeling door de stad van Leie en Schelde	travel	Gent	België	Europa	Bijls Juliaan	Vereeniging tot Behoud van Natuur- en Stedenschoon	de Normaalschool	Stedelijke Normaalschool	Antwerpen	1922-1924
EID8739	1.0	Le Matin	1922-02-04 00:00:00	"""une exposition concernant la Campine anversoise et limbourgeoise"""	travel	Kempen	België	Europa		Vereeniging tot Behoud van Natuur- en Stedenschoon	Stedelijke feestzaal	Stedelijke feestzaal 	Antwerpen	1922-1924
EID8740	1.0	Het Handelsblad	1922-02-04 00:00:00	de verschillende elementen en het uitzicht der Kempen gegeven	travel	Kempen	België	Europa		Vereeniging tot Behoud van Natuur- en Stedenschoon	Feestzaal Meir	Stedelijke feestzaal	Antwerpen	1922-1924
EID3477	1.0	De Nieuwe Gazet	1922-02-02 00:00:00	"""Een uitstap naar Londen"""	travel	Londen	Groot-Brittanië	Europa	PolflietR.	Vereeniging van Geestes-arbeiders der Gasmaatschappij			Antwerpen	1922-1924
EID4128	1.0	Het Laatste Nieuws	1922-07-06 00:00:00	De gemeentelijke zuigelingenzorg te Amsterdam	maatschappelijk		Nederland	Europa	Brenckman	Vereeniging voor verpleegkunde en Sociale geneeskunde van Oost-Vlaanderen			Rest	1922-1924
EID7450	5.0	Het Nieuws van den Dag	1924-11-19 00:00:00	"""""De ontwikkeling van het Hollandsch Binnenhuis"" met lichtbeelden"""	kunst		Nederland	Europa	SluytermanK. 	Vlaamsche Club	Musée du Livre	Maison du Livre	Brussel	1922-1924
EID2808	1.0	Het Vlaamsche Nieuws - Vlaamsche Gazet	1915-10-15 00:00:00	Fransch-Vlaanderen	maatschappelijk		Frankrijk	Europa	BormsAugust	Vlaamsche Kring	Oud Gemeentehuis	Oud Gemeentehuis	Antwerpen	1914-1918
EID2864	3.0	Het Vlaamsche Nieuws - Vlaamsche Gazet	1916-10-05 00:00:00	Op reis in Peru	travel		Peru	Amerika	BormsAugust	Vlaamsche Kring	Oud Gemeentehuis	Oud Gemeentehuis	Antwerpen	1914-1918
EID2898	1.0	Het Vlaamsche Nieuws - Vlaamsche Gazet	1916-01-27 00:00:00	De Vereenigde Staten van Noord-Amerika	travel		Verenigde Staten	Amerika	BoenRobrecht	Vlaamsche Kring	Oud Gemeentehuis	Oud Gemeentehuis	Antwerpen	1914-1918
EID2899	3.0	Het Vlaamsche Nieuws - Vlaamsche Gazet	1916-10-05 00:00:00	De Jeugd van Hendrik  Conscience	kunst		België	Europa	De BockEugeen	Vlaamsche Kring	Oud Gemeentehuis	Oud Gemeentehuis	Antwerpen	1914-1918
EID3042	2.0	Het Vlaamsche Nieuws - Vlaamsche Gazet	1917-01-09 00:00:00	Op reis in Peru	travel		Peru	Amerika	BormsAugust	Vlaamsche Kring			Antwerpen	1914-1918
EID3052	1.0	Ons land	1917-01-14 00:00:00	zijne reizen in het land der Incas	travel		Peru	Amerika	BormsAugust	Vlaamsche Kring			Antwerpen	1914-1918
EID3056	1.0	Het Vlaamsche Nieuws - Vlaamsche Gazet	1917-01-20 00:00:00	De Jeugd van Hendrik  Conscience	kunst		België	Europa	De BockEugeen	Vlaamsche Kring	Oud Gemeentehuis	Oud Gemeentehuis	Antwerpen	1914-1918
EID3198	4.0	Het Vlaamsche Nieuws - Vlaamsche Gazet	1917-10-18 00:00:00	Een studiereis in Zuid-Spanje en Portugal	travel		Spanje, Portugal	Europa	DenucéJan	Vlaamsche Kring	t lokaal Den Arend, bij den hr Laroch, over de kerk te Mortsel-Dorp	Den Arend	Antwerpen	1914-1918
